brand_name,product_name,product_type,post_type,platform,region,gender,age_range,social_media_mentions,review_rating,price_usd,availability_status,followers,likes,comments,shares,product_category,post_day_of_week,is_weekend,engagement_rate,comment_to_like_ratio,share_to_like_ratio,is_luxury_handbag,high_price_tier,premium_engagement,is_western_market,young_demographic,high_rating,mentions_per_follower
Gucci,Gucci Vintage Handbag,Handbag,Video,Twitter,South America,Non-binary,25-34,4730.0,1.4,1871.93,Pre-order,4073008.0,164239.0,42038.0,6557.0,Footwear,Tuesday,0,5.225474636926812,0.25595470043838287,0.03992328300048709,1,0,0,0,1,0,1161.3038815538787
Gucci,Gucci Elegant Shoes,Shoes,Video,Instagram,Asia,Non-binary,55+,845.0,3.7,4944.72,In Stock,6318557.0,990545.2000000001,27991.0,5512.0,Luxury Accessories,Monday,0,16.20699472996762,0.028258146868868912,0.005564606678618322,0,1,0,0,0,0,133.7330659516089
Gucci,Gucci Classic Handbag,Handbag,Image,TikTok,South America,Non-binary,45-54,3865.0,2.2,207.77,Pre-order,7751226.0,57720.0,4128.0,16830.0,Footwear,Tuesday,0,1.0150394273112409,0.07151643249423953,0.29157499003828763,1,0,0,0,0,0,498.6307972442037
Gucci,Gucci Classic Perfume,Perfume,Live,Facebook,Europe,Female,18-24,2441.0,4.5,3405.84,Out of Stock,4566868.0,678327.0,41684.0,13335.0,Fragrances,Saturday,1,16.05796357591242,0.06145109740420564,0.019658631222653346,0,0,0,1,1,1,534.5019825403317
Louis Vuitton,Louis Vuitton Vintage Handbag,Handbag,Reel,Facebook,North America,Female,55+,34.0,3.3,564.74,Pre-order,9583059.0,640507.0,42009.0,16415.0,Apparel,Thursday,0,7.293401825033113,0.06558700281651439,0.025628095199435447,1,0,0,1,0,0,3.547927650241953
Louis Vuitton,Louis Vuitton Modern Handbag,Handbag,Story,TikTok,Middle East,Non-binary,55+,4951.0,4.6,2543.5,Out of Stock,7313114.0,509232.0,1902.0,12742.0,Apparel,Saturday,1,7.163514748983813,0.003735028955311223,0.02502194476791567,1,0,0,0,0,1,677.0029839545781
Louis Vuitton,Louis Vuitton Chic Perfume,Perfume,Image,Twitter,Asia,Male,45-54,4761.0,3.4,1746.8,Out of Stock,7419210.0,708446.0,14005.0,16750.0,Fragrances,Sunday,1,9.96333841473688,0.019768592428226813,0.02364326477492318,0,0,0,0,0,0,641.7125273445556
Gucci,Gucci Classic Handbag,Handbag,Image,Twitter,Asia,Female,55+,777.0,4.2,1179.56,Out of Stock,4433557.0,808574.0,18256.0,14936.0,Luxury Accessories,Saturday,1,18.986245130038927,0.022577992146677796,0.0184720032155335,1,0,0,0,0,1,175.25431611683348
Louis Vuitton,Louis Vuitton Chic Watch,Watch,Reel,Twitter,North America,Male,35-44,4301.0,1.7,4705.09,In Stock,8399437.0,559738.0,2641.0,18576.0,Fragrances,Friday,0,6.91659452889521,0.004718270479634258,0.03318689603547367,0,1,0,1,0,0,512.0581296103536
Gucci,Gucci Chic Perfume,Perfume,Live,Facebook,South America,Male,35-44,387.0,4.9,1408.47,Out of Stock,3866492.0,580930.0,48248.0,17277.0,Footwear,Friday,0,16.719419049619137,0.08305289268432912,0.029740192897263186,0,0,0,0,0,1,100.09072823634448
Louis Vuitton,Louis Vuitton Vintage Shoes,Shoes,Story,YouTube,Asia,Non-binary,18-24,2159.0,3.1,3831.76,Out of Stock,6663693.0,670499.0,18792.0,4830.0,Footwear,Saturday,1,10.416461262546159,0.028026845637583894,0.007203579418344519,0,1,0,0,1,0,323.99451775464445
Louis Vuitton,Louis Vuitton Chic Perfume,Perfume,Live,Instagram,Europe,Male,45-54,1723.0,3.3,3715.67,Pre-order,6818518.0,455625.0,25186.0,5829.0,Eyewear,Monday,0,7.137034763272605,0.055277793628985175,0.01279338755909452,0,0,0,1,0,0,252.69420715762575
Gucci,Gucci Classic Belt,Belt,Reel,TikTok,North America,Male,25-34,321.0,4.3,1085.5,Pre-order,1131790.0,253495.0,28570.0,12153.0,Fragrances,Saturday,1,25.995811943911857,0.1127039479912898,0.047941584877078926,0,0,0,1,1,1,283.6215198932664
Gucci,Gucci Elegant Belt,Belt,Story,Twitter,South America,Non-binary,18-24,2323.0,1.9,4086.21,Out of Stock,1133726.0,920799.0,24106.0,14610.0,Footwear,Friday,0,84.63376512490672,0.026179409209383143,0.01586663770634231,0,1,1,0,1,0,2048.995965515477
Gucci,Gucci Modern Shoes,Shoes,Image,TikTok,North America,Non-binary,18-24,4426.0,4.2,3336.7,In Stock,1606210.0,250146.0,32402.0,16128.0,Apparel,Tuesday,0,18.595077854078855,0.12953183528085485,0.06447408923552951,0,0,0,1,1,1,2755.5550021479135
Louis Vuitton,Louis Vuitton Classic Watch,Watch,Live,Facebook,Asia,Non-binary,35-44,3482.0,1.1,4570.4,Out of Stock,2635005.0,196714.0,4731.0,6099.0,Apparel,Thursday,0,7.8764176918070365,0.024050021604859823,0.031004244719518084,0,1,0,0,0,0,1321.439617761636
Louis Vuitton,Louis Vuitton Classic Belt,Belt,Video,Facebook,Middle East,Non-binary,35-44,1535.0,1.8,1039.49,Pre-order,6598544.0,199411.0,22131.0,11643.0,Apparel,Thursday,0,3.533885657199528,0.11098128497783484,0.058386656770906466,0,0,0,0,0,0,232.62707651869866
Louis Vuitton,Louis Vuitton Bold Shoes,Shoes,Story,YouTube,South America,Non-binary,18-24,3924.0,3.6,3137.14,Pre-order,6752028.0,238442.0,6082.0,9953.0,Footwear,Friday,0,3.768897285378556,0.025507144265086414,0.04174163217204951,0,0,0,0,1,0,581.1587274223389
Gucci,Gucci Classic Belt,Belt,Live,TikTok,Asia,Male,45-54,2620.0,1.9,3816.38,Out of Stock,1471245.0,496296.0,21484.0,181.0,Eyewear,Saturday,1,35.20562516780006,0.04328859533706631,0.0003647009754239901,0,1,1,0,0,0,1780.8046926242741
Louis Vuitton,Louis Vuitton Elegant Sunglasses,Sunglasses,Video,TikTok,North America,Female,55+,2786.0,2.5,1114.11,Pre-order,3720487.0,921311.0,34687.0,8385.0,Footwear,Saturday,1,25.920880787918353,0.037649569309853775,0.009101151401479629,0,0,0,1,0,0,748.8266993003873
Louis Vuitton,Louis Vuitton Vintage Perfume,Perfume,Story,Twitter,Europe,Non-binary,35-44,4893.0,4.8,2859.82,In Stock,4301195.0,444286.0,15468.0,2389.0,Footwear,Sunday,1,10.744525649267239,0.0348153333318328,0.0053771548571081304,0,0,0,1,0,1,1137.5908323152055
Gucci,Gucci Bold Perfume,Perfume,Video,TikTok,South America,Female,18-24,361.0,3.2,3937.37,Out of Stock,4986106.0,907391.0,30929.0,13721.0,Luxury Accessories,Saturday,1,19.093878068376405,0.03408559916772464,0.015121358795316687,0,1,0,0,1,0,72.40118842238813
Louis Vuitton,Louis Vuitton Elegant Perfume,Perfume,Story,Twitter,Middle East,Female,55+,161.0,4.8,1082.14,In Stock,1791998.0,412133.0,49391.7,3793.0,Fragrances,Thursday,0,25.96641848930635,0.11984378867067506,0.009203317367652269,0,0,0,0,0,1,89.84385027215433
Gucci,Gucci Classic Belt,Belt,Image,TikTok,Europe,Male,25-34,3602.0,3.0,3891.67,In Stock,3219487.0,127315.0,12931.0,19818.7,Eyewear,Sunday,1,4.971745498584092,0.10156618178390776,0.1556654308963524,0,1,0,1,1,0,1118.8117858528392
Louis Vuitton,Louis Vuitton Bold Sunglasses,Sunglasses,Reel,Instagram,Europe,Female,55+,533.0,1.3,2187.58,Pre-order,3746704.0,833282.0,19564.0,14982.0,Eyewear,Sunday,1,23.162438239049578,0.023478218084372296,0.01797948596095204,0,0,0,1,0,0,142.25836895575418
Louis Vuitton,Louis Vuitton Classic Belt,Belt,Reel,Facebook,Middle East,Non-binary,45-54,132.0,1.6,989.8,Out of Stock,1031693.0,250779.0,49391.7,6976.0,Footwear,Saturday,1,29.771133467029436,0.19695230879655473,0.02781721030385198,0,0,1,0,0,0,127.94503791341029
Louis Vuitton,Louis Vuitton Classic Sunglasses,Sunglasses,Story,YouTube,Europe,Male,45-54,636.0,3.8,1935.28,In Stock,9572869.0,834991.0,46482.0,16308.0,Fragrances,Saturday,1,9.37839011481302,0.05566759921053136,0.019530726042884243,0,0,0,1,0,0,66.43776280653167
Louis Vuitton,Louis Vuitton Elegant Watch,Watch,Image,YouTube,Asia,Non-binary,25-34,1344.0,2.8,4462.62,In Stock,5084756.0,301291.0,27632.0,10523.0,Fragrances,Thursday,0,6.675757892807442,0.09171169496700875,0.03492625094592621,0,1,0,0,1,0,264.3194678368048
Gucci,Gucci Chic Watch,Watch,Story,TikTok,Asia,Female,45-54,4696.0,3.4,379.84,Out of Stock,6761781.0,150840.0,40517.0,19818.7,Fragrances,Monday,0,3.123078076619163,0.26860734150529364,0.1313880178466067,0,0,0,0,0,0,694.4915843917453
Louis Vuitton,Louis Vuitton Classic Belt,Belt,Live,Twitter,Asia,Female,18-24,2704.0,2.7,3530.63,Out of Stock,3799748.0,537041.0,36363.0,9280.0,Luxury Accessories,Monday,0,15.334806413477947,0.06770978806126896,0.017279840310441268,0,0,0,0,1,0,711.6261394176666
Gucci,Gucci Chic Handbag,Handbag,Live,Facebook,Middle East,Female,18-24,3750.0,3.4,2141.02,Pre-order,5529564.0,664414.0,36764.0,14340.0,Fragrances,Thursday,0,12.939862889732353,0.05533288682525229,0.02158289623202366,1,0,0,0,1,0,678.1728179653948
Gucci,Gucci Modern Watch,Watch,Image,Instagram,South America,Male,55+,3938.0,3.2,4399.22,In Stock,7783759.0,315425.0,49301.0,6645.0,Fragrances,Saturday,1,4.771100955206861,0.15629973432754435,0.021066747826748587,0,1,0,0,0,0,505.9252219910714
Louis Vuitton,Louis Vuitton Bold Perfume,Perfume,Story,TikTok,Europe,Non-binary,18-24,2839.0,4.0,2947.05,Pre-order,4756257.0,681890.0,5395.0,15959.0,Apparel,Saturday,1,14.785660236610425,0.007911821684110804,0.023404033782525358,0,0,0,1,1,1,596.897938862429
Louis Vuitton,Louis Vuitton Bold Shoes,Shoes,Image,TikTok,South America,Non-binary,25-34,3176.0,1.9,510.75,In Stock,4525299.0,29780.0,22660.0,12006.0,Apparel,Friday,0,1.4241268919468082,0.7608878143782949,0.40314294348745844,0,0,0,0,1,0,701.8320778361827
Louis Vuitton,Louis Vuitton Modern Shoes,Shoes,Live,Instagram,Middle East,Male,45-54,1628.0,1.5,2446.01,Out of Stock,4588122.0,155099.0,11868.0,4755.0,Luxury Accessories,Sunday,1,3.7427513915279502,0.0765183752417795,0.03065764023210832,0,0,0,0,0,0,354.8292743741339
Louis Vuitton,Louis Vuitton Vintage Handbag,Handbag,Reel,TikTok,South America,Male,35-44,1065.0,4.4,2022.96,Pre-order,43409.0,255944.0,23906.0,18773.0,Luxury Accessories,Monday,0,687.9287705314566,0.09340287952489792,0.07334778956416417,1,0,1,0,0,1,24534.082793890666
Louis Vuitton,Louis Vuitton Bold Sunglasses,Sunglasses,Reel,Instagram,Asia,Non-binary,35-44,1645.0,2.2,1867.01,In Stock,3876057.0,854469.0,27217.0,16397.0,Luxury Accessories,Sunday,1,23.17001530163256,0.03185249335845612,0.019189673130712605,0,0,0,0,0,0,424.4003635653449
Gucci,Gucci Chic Shoes,Shoes,Video,Instagram,Europe,Non-binary,55+,1050.0,1.5,4179.17,In Stock,8447410.0,435513.0,35204.0,5407.0,Fragrances,Friday,0,5.636331135815594,0.08083322235335719,0.012415215125116529,0,1,0,1,0,0,124.29845360885763
Gucci,Gucci Chic Watch,Watch,Live,Twitter,South America,Female,45-54,1908.0,4.9,3264.72,Pre-order,8791873.0,961677.0,36839.0,17007.0,Luxury Accessories,Wednesday,0,11.550701426192122,0.03830700088803113,0.017684713594363185,0,0,0,0,0,1,217.01860343069103
Gucci,Gucci Modern Shoes,Shoes,Live,Twitter,Middle East,Non-binary,55+,4156.0,1.2,4071.19,Out of Stock,7715741.0,183393.0,43950.0,8419.0,Apparel,Thursday,0,3.055597641237569,0.23964797103503932,0.04590662726152437,0,1,0,0,0,0,538.639127466824
Louis Vuitton,Louis Vuitton Chic Sunglasses,Sunglasses,Image,TikTok,Asia,Male,35-44,4799.0,4.5,1215.69,In Stock,3369454.0,403538.0,12536.0,9769.0,Eyewear,Wednesday,0,12.63833843702867,0.031065151075856362,0.024208316916084938,0,0,0,0,0,1,1424.266364817564
Gucci,Gucci Modern Perfume,Perfume,Image,YouTube,South America,Male,55+,3619.0,4.5,4986.04,In Stock,2067965.0,923653.0,34788.0,15796.0,Eyewear,Friday,0,47.11090371452128,0.03766345406396768,0.017101641956836652,0,1,1,0,0,1,1750.0296184896745
Gucci,Gucci Modern Perfume,Perfume,Video,YouTube,Asia,Female,45-54,956.0,2.7,3716.97,Pre-order,8635736.0,970662.0,9257.0,15536.0,Footwear,Sunday,1,11.527158773728145,0.00953678053042096,0.016005554966038678,0,0,0,0,0,0,110.70278202112709
Gucci,Gucci Modern Perfume,Perfume,Video,Instagram,South America,Non-binary,35-44,2431.0,2.9,1591.17,Pre-order,2468651.0,838416.0,37043.0,14486.0,Apparel,Saturday,1,36.049850707937246,0.044182071689863156,0.017277798517921272,0,0,1,0,0,0,984.7483504148622
Louis Vuitton,Louis Vuitton Bold Perfume,Perfume,Story,YouTube,Middle East,Female,35-44,4105.0,1.4,539.06,In Stock,5504632.0,186908.0,27298.0,13020.0,Eyewear,Monday,0,4.127905371330908,0.14604968193077916,0.06965956695504229,0,0,0,0,0,0,745.735591407382
Gucci,Gucci Modern Handbag,Handbag,Video,TikTok,Middle East,Female,18-24,1996.0,4.1,2090.76,Pre-order,415943.0,536708.0,5396.0,4598.0,Footwear,Saturday,1,131.43675936366282,0.010053865316214187,0.008567026079309271,1,0,1,0,1,1,4798.734441978829
Louis Vuitton,Louis Vuitton Vintage Sunglasses,Sunglasses,Story,Instagram,Middle East,Non-binary,45-54,1498.0,2.2,416.8,Pre-order,7074819.0,736111.0,41920.0,9274.0,Eyewear,Thursday,0,11.128270560702685,0.05694785576107984,0.012598626295998436,0,0,0,0,0,0,211.7368656357145
Louis Vuitton,Louis Vuitton Modern Belt,Belt,Image,YouTube,Asia,Non-binary,35-44,2950.0,2.1,1022.31,Out of Stock,9777066.0,348977.0,22062.0,3303.0,Footwear,Sunday,1,3.8287764447943786,0.06321888485807128,0.009464780014786033,0,0,0,0,0,0,301.7265097729728
Louis Vuitton,Louis Vuitton Modern Perfume,Perfume,Live,Twitter,South America,Male,55+,4653.0,2.5,1718.4,Out of Stock,2830301.0,5066.0,20526.0,8066.0,Footwear,Saturday,1,1.1892021378644886,4.050917702782711,1.5918689559897374,0,0,0,0,0,0,1643.9947553281436
Louis Vuitton,Louis Vuitton Classic Belt,Belt,Story,Twitter,Middle East,Non-binary,25-34,2446.0,4.7,3032.81,Pre-order,2248270.0,328399.0,7724.0,7817.0,Apparel,Monday,0,15.297984672659423,0.023520097442143728,0.023803288672350792,0,0,0,0,1,1,1087.9476219493208
Louis Vuitton,Louis Vuitton Chic Watch,Watch,Story,Instagram,Asia,Female,45-54,3935.0,3.9,315.78,Out of Stock,5732625.0,236532.0,14670.0,14497.0,Fragrances,Friday,0,4.634857504197466,0.0620209442234276,0.06128954522201976,0,0,0,0,0,0,686.4220143477029
Gucci,Gucci Elegant Perfume,Perfume,Story,Twitter,South America,Non-binary,55+,3159.0,2.4,3184.04,Pre-order,8957278.0,783016.0,48055.0,19121.0,Footwear,Saturday,1,9.491633507411516,0.06137159218765365,0.0244196486155473,0,0,0,0,0,0,352.6741047894237
Gucci,Gucci Bold Watch,Watch,Live,YouTube,South America,Non-binary,55+,152.0,4.5,1642.07,Pre-order,8313364.0,45310.0,17349.0,13493.0,Apparel,Friday,0,0.9160190748293952,0.38288715764383924,0.29778640948114143,0,0,0,0,0,1,18.283813868850203
Louis Vuitton,Louis Vuitton Classic Watch,Watch,Story,Instagram,South America,Male,55+,2214.0,2.6,992.89,In Stock,858930.0,480127.0,12915.0,9186.0,Footwear,Sunday,1,58.471353893798096,0.02689907691282325,0.01913239802719275,0,0,1,0,0,0,2577.625650518669
Louis Vuitton,Louis Vuitton Modern Perfume,Perfume,Image,YouTube,Asia,Male,25-34,3126.0,2.0,338.52,In Stock,6074648.0,141787.0,39186.0,7242.0,Footwear,Tuesday,0,3.09836882729666,0.27637035574237595,0.051076254690100714,0,0,0,0,1,0,514.5977182546216
Gucci,Gucci Classic Perfume,Perfume,Image,Twitter,Europe,Female,18-24,285.0,3.8,4986.49,Pre-order,6688718.0,730894.0,16478.0,16347.0,Eyewear,Tuesday,0,11.418017623108046,0.022544961998645495,0.022365729687574824,0,1,0,1,1,0,42.609062005604066
Louis Vuitton,Louis Vuitton Classic Sunglasses,Sunglasses,Live,TikTok,South America,Female,55+,3999.0,1.5,1509.13,In Stock,9316359.0,281779.0,7177.0,6872.0,Apparel,Thursday,0,3.1753606747013503,0.025470224998225564,0.02438782028532898,0,0,0,0,0,0,429.24494429637156
Gucci,Gucci Classic Watch,Watch,Live,Twitter,Europe,Non-binary,55+,3067.0,3.4,4419.86,Out of Stock,139525.0,260821.0,37310.0,13989.0,Eyewear,Sunday,1,223.7018455473929,0.14304774903957487,0.05363427931692879,0,1,1,1,0,0,21981.723705429133
Gucci,Gucci Vintage Watch,Watch,Story,Twitter,South America,Female,18-24,221.0,2.3,4466.34,In Stock,2422636.0,957954.0,26716.0,1523.0,Eyewear,Thursday,0,40.707436032486925,0.027888575141838606,0.0015898450344744796,0,1,1,0,1,0,91.22294888708004
Louis Vuitton,Louis Vuitton Classic Belt,Belt,Video,Facebook,Middle East,Non-binary,35-44,3049.0,4.4,851.77,In Stock,387812.0,746621.0,13818.0,19520.0,Luxury Accessories,Thursday,0,201.1178096603509,0.01850735713654299,0.02614442113947888,0,0,1,0,0,1,7862.056872917806
Gucci,Gucci Bold Handbag,Handbag,Reel,Twitter,Asia,Non-binary,35-44,4125.0,4.1,2900.32,In Stock,3657167.0,125499.0,15676.0,18092.0,Fragrances,Monday,0,4.354928281918764,0.12490836653386454,0.1441593625498008,1,0,0,0,0,1,1127.9222414508279
Louis Vuitton,Louis Vuitton Classic Watch,Watch,Story,Instagram,Europe,Male,55+,2468.0,3.7,4600.47,In Stock,3308323.0,665030.0,21017.0,9579.0,Luxury Accessories,Wednesday,0,21.02654426426924,0.031603038053865155,0.014403839821000826,0,1,0,1,0,0,745.997292283734
Louis Vuitton,Louis Vuitton Elegant Handbag,Handbag,Image,Instagram,Europe,Non-binary,55+,3789.0,4.5,3922.52,Out of Stock,429362.0,547637.0,15305.0,19077.0,Fragrances,Saturday,1,135.55438068576166,0.027947293650184977,0.03483505527373922,1,1,1,1,0,1,8824.721330718601
Louis Vuitton,Louis Vuitton Modern Handbag,Handbag,Reel,Twitter,Asia,Male,35-44,1566.0,3.1,4375.65,In Stock,9799312.0,2375.0,47704.0,458.0,Fragrances,Monday,0,0.5157198791098804,20.077441077441076,0.19276094276094277,1,1,0,0,0,0,159.8071374806721
Louis Vuitton,Louis Vuitton Elegant Handbag,Handbag,Live,Twitter,North America,Male,45-54,293.0,2.3,1703.32,Pre-order,8447042.0,834822.0,19938.0,4432.0,Apparel,Monday,0,10.171513294239569,0.023882906915597676,0.005308909792854294,1,0,0,1,0,0,34.68669860999862
Louis Vuitton,Louis Vuitton Modern Perfume,Perfume,Video,Twitter,Middle East,Male,25-34,626.0,4.3,3828.33,In Stock,1975207.0,413531.0,1710.0,6417.0,Fragrances,Saturday,1,21.34753471408313,0.004135109253939236,0.015517541568729868,0,1,0,0,1,1,316.928807967975
Gucci,Gucci Chic Shoes,Shoes,Image,Facebook,Europe,Non-binary,45-54,2668.0,3.9,2289.96,Out of Stock,1821125.0,273074.0,38443.0,6427.0,Luxury Accessories,Monday,0,17.458658796073856,0.1407781744941866,0.023535658701821845,0,0,0,1,0,0,1465.02848513968
Gucci,Gucci Classic Watch,Watch,Reel,YouTube,Middle East,Female,35-44,967.0,1.9,3912.88,Out of Stock,3254616.0,753300.0,46524.0,183.0,Luxury Accessories,Sunday,1,24.5806878599503,0.061760172892376355,0.0002429307806573999,0,1,0,0,0,0,297.11646473808275
Louis Vuitton,Louis Vuitton Chic Belt,Belt,Image,Instagram,North America,Non-binary,18-24,4930.0,1.0,3392.82,In Stock,4172760.0,522814.0,3956.0,12516.0,Luxury Accessories,Sunday,1,12.923963995053633,0.007566730105295372,0.023939634478735306,0,0,0,1,1,0,1181.4722150327361
Gucci,Gucci Chic Watch,Watch,Live,Facebook,Asia,Male,25-34,3486.0,4.1,941.23,Pre-order,8032706.0,600046.0,2311.0,10512.0,Eyewear,Thursday,0,7.629670499580092,0.0038513649764101814,0.017518627707496248,0,0,0,0,1,1,433.9757984420195
Louis Vuitton,Louis Vuitton Chic Shoes,Shoes,Live,TikTok,Middle East,Non-binary,18-24,2593.0,2.5,792.7,In Stock,1991668.0,548814.0,229.0,7608.0,Apparel,Thursday,0,27.94898547348253,0.0004172626477045999,0.013862594863478586,0,0,1,0,1,0,1301.9238146116722
Gucci,Gucci Classic Perfume,Perfume,Reel,Twitter,North America,Non-binary,35-44,4490.0,1.2,4285.51,Pre-order,6138392.0,139654.0,34492.0,6213.0,Footwear,Monday,0,2.9382124830085794,0.2469800580000716,0.04448820307185564,0,1,0,1,0,0,731.4619203205009
Louis Vuitton,Louis Vuitton Classic Shoes,Shoes,Live,TikTok,Europe,Non-binary,18-24,4759.0,4.3,949.37,In Stock,7461871.0,53564.0,33285.0,9283.0,Footwear,Sunday,1,1.288309594202312,0.6213945673480817,0.17330346308223654,0,0,0,1,1,1,637.7756999551452
Louis Vuitton,Louis Vuitton Classic Perfume,Perfume,Image,YouTube,South America,Male,35-44,1340.0,5.0,4270.41,In Stock,3024435.0,392552.0,46376.0,7717.0,Footwear,Tuesday,0,14.767882265613247,0.11813946142304352,0.01965849197433213,0,1,0,0,0,1,443.05795958584
Gucci,Gucci Vintage Shoes,Shoes,Story,Instagram,South America,Non-binary,55+,4969.0,2.9,4985.57,Pre-order,5370199.0,203967.0,30981.0,19347.0,Eyewear,Saturday,1,4.735299380898176,0.15189147317226231,0.09485311421399435,0,1,0,0,0,0,925.2915953393905
Louis Vuitton,Louis Vuitton Vintage Belt,Belt,Story,YouTube,South America,Non-binary,35-44,2977.0,2.8,1374.75,Pre-order,8980502.0,265463.0,17199.0,8648.0,Eyewear,Thursday,0,3.243805301752619,0.06478844589096827,0.0325769219178495,0,0,0,0,0,0,331.49594532688707
Louis Vuitton,Louis Vuitton Bold Belt,Belt,Image,YouTube,North America,Male,45-54,1865.0,4.6,1911.33,Pre-order,8234976.0,820036.0,9384.0,13069.0,Footwear,Wednesday,0,10.230618765616317,0.011443386091115402,0.015937085765642282,0,0,0,1,0,1,226.47303404405795
Louis Vuitton,Louis Vuitton Bold Handbag,Handbag,Reel,TikTok,Middle East,Male,18-24,640.0,2.9,303.55,Out of Stock,535435.0,738789.0,7692.0,14488.0,Footwear,Wednesday,0,142.1216394146815,0.0104116189986329,0.019610444104549332,1,0,1,0,1,0,1195.2898110881806
Louis Vuitton,Louis Vuitton Modern Watch,Watch,Story,TikTok,South America,Non-binary,45-54,1419.0,2.7,1468.73,Out of Stock,5174328.0,545416.0,13836.0,8365.0,Luxury Accessories,Saturday,1,10.96986893757025,0.02536774614652642,0.015336889022527717,0,0,0,0,0,0,274.23850981228867
Louis Vuitton,Louis Vuitton Modern Sunglasses,Sunglasses,Live,Facebook,North America,Non-binary,25-34,3077.0,3.0,367.29,In Stock,6488023.0,910657.0,23219.0,18306.0,Luxury Accessories,Saturday,1,14.675996062282765,0.025496948360416313,0.020101948261586677,0,0,0,1,1,0,474.25849137711134
Gucci,Gucci Bold Shoes,Shoes,Reel,Facebook,North America,Female,25-34,1321.0,1.5,914.57,Out of Stock,9309384.0,73674.0,15605.0,10909.0,Luxury Accessories,Saturday,1,1.0762043976271685,0.21180861893450967,0.1480692229385816,0,0,0,1,1,0,141.89982924756353
Louis Vuitton,Louis Vuitton Chic Handbag,Handbag,Live,TikTok,South America,Male,25-34,3949.0,4.0,4720.23,Pre-order,9875515.0,662011.0,3817.0,16745.0,Footwear,Tuesday,0,6.91177118357878,0.00576575651196655,0.025294103430149303,1,1,0,0,1,1,399.8778797865225
Louis Vuitton,Louis Vuitton Classic Sunglasses,Sunglasses,Video,TikTok,North America,Female,25-34,3341.0,4.1,2918.36,Out of Stock,5655965.0,267297.0,3614.0,6574.0,Apparel,Thursday,0,4.906059355034905,0.01352049023935832,0.02459427305853392,0,0,0,1,1,1,590.7037967879928
Gucci,Gucci Vintage Watch,Watch,Live,Twitter,Asia,Female,55+,2896.0,1.1,2138.91,Pre-order,5578035.0,868886.0,32866.0,1138.0,Fragrances,Sunday,1,16.186524466053008,0.037825401922229246,0.001309721517297416,0,0,0,0,0,0,519.179245020872
